from_name,message,created_time,link,likes_count,comments_count,shares_count,title,Date,Time,z_like,z_comments,z_share
TEEPR 趣味新聞,芝麻街那個好可愛～,2016-11-22T10:40:110000,http://www.teepr.com/598647/juliewu/ppap%e6%96%b0%e7%89%88%e6%9c%ac/,5907,53,357,PIKO太郎發表「新無厘頭椅子舞」比原版還洗腦！芝麻街也超Q加入了！,1122,104011,-0.111247627,-0.228193306,0.014814289
TEEPR 趣味新聞,好想念阿嬤～T_T,2016-11-22T10:20:110000,http://www.teepr.com/598893/cindyleung/%e7%ad%86%e8%a8%98%e6%9c%ac%e8%a3%a1%e6%89%be%e5%88%b0%e6%94%be%e5%be%88%e4%b9%85%e7%9a%84%e3%80%8c%e9%98%bf%e5%ac%a4%e6%89%8b%e5%b0%be%e9%8c%a2%e3%80%8d%e4%b8%8d%e8%83%bd%e8%8a%b1%ef%bc%8c%e3%80%8c/,2701,22,25,筆記本裡找到放很久的「阿嬤手尾錢」不能花，「我會留著，好想阿嬤」。另一名網友使用後遭受惡運！,1122,102011,-0.527231905,-0.450485756,-0.565493602
TEEPR 趣味新聞,恭喜，很帥很美！,2016-11-22T10:00:330000,http://www.teepr.com/598848/cindyleung/%e3%80%8c%e4%b8%96%e4%b8%8a%e6%9c%80%e7%9f%ae%e5%a4%ab%e5%a9%a6%e3%80%8d%e9%81%8e%e4%ba%868%e5%b9%b4%e5%be%8c%e7%b5%82%e6%96%bc%e6%89%93%e7%a0%b4%e9%87%91%e6%b0%8f%e7%b4%80%e9%8c%84%ef%bc%8c%e7%be%8e/,49616,167,839,「世上最矮夫婦」過了8年後終於打破金氏紀錄，美麗新娘：「一開始覺得他很低俗！」,1122,100033,5.560073901,0.589269252,0.857309479
TEEPR 趣味新聞,真的都是燭光...,2016-11-22T09:40:090000,http://www.teepr.com/599271/jonhsieh/%e7%95%ab%e7%87%ad%e5%85%89%e4%bd%9c%e5%93%81%e5%b1%95%e7%a4%ba%e4%b8%80%e5%a0%86%e4%ba%ba%e7%bd%b0%e7%ab%99/,4172,158,120,這是老師請大家「畫燭光」的作品展示，讓一堆無辜的人在旁邊罰站…,1122,94009,-0.336367004,0.524732734,-0.399441645
TEEPR 趣味新聞,不可能是醫生吧？,2016-11-22T09:20:090000,http://www.teepr.com/598018/jonhsieh/%e5%90%8c%e5%ad%b8%e8%b6%85%e7%8b%82%e8%a7%a3%e5%89%96%e7%ad%86%e8%a8%98/,23209,276,1384,她分享出同學超狂解剖筆記，網友跪著說：「你確定你同學是念醫學院的？！」,1122,92009,2.133718057,1.370878189,1.809923335
TEEPR 趣味新聞,不只有背景音樂，還環繞呢,2016-11-22T09:00:270000,http://www.teepr.com/598979/jonhsieh/%e6%8f%90%e6%ac%be%e6%a9%9f%e6%95%85%e9%9a%9c%e6%a8%99%e7%a4%ba%e8%ae%93%e8%b7%af%e4%ba%ba%e8%85%a6%e4%b8%ad%e6%92%ad%e9%9f%b3%e6%a8%82/,10598,45,509,提款機故障標示讓路人「腦中播音樂」，網友笑：「這圖有背景音樂？！」,1122,90027,0.497418078,-0.2855591,0.280497419
TEEPR 趣味新聞,為什麼呢？,2016-11-22T08:40:100000,http://www.teepr.com/598850/jonhsieh/%e7%a7%9f%e5%b1%8b%e5%ba%8a%e4%b8%8b%e7%99%bc%e7%8f%be6600%e7%b4%85%e5%8c%85/,2961,37,41,租屋床下發現6600紅包問怎麼辦，網友回說：「已經來不及了…」,1122,84010,-0.493496437,-0.342924893,-0.537526956
TEEPR 趣味新聞,「我12歲就到工地打工！」,2016-11-22T08:20:100000,http://www.teepr.com/599254/angelpan/%e5%b1%81%e5%ad%a9%e5%97%86%ef%bc%9a%e3%80%8c%e6%88%9116%e6%ad%b2%e9%96%8btoyota%ef%bc%8c%e4%bd%a0%e9%a8%8e%e5%9e%83%e5%9c%bemany%ef%bc%81%e3%80%8d/,3754,152,51,超狂屁孩PO文嗆：「我16歲開Toyota，你騎垃圾Many！」，網友酸：「17歲開賓士靈車。」,1122,82010,-0.390603257,0.481708389,-0.520047803
TEEPR 趣味新聞,RIP好走...,2016-11-22T08:00:250000,http://www.teepr.com/598727/sharonlian/%e7%a5%9e%e7%b6%93%e6%af%8d%e7%b4%b0%e8%83%9e%e7%98%a4%e5%8f%97%e8%8b%a6%e7%85%a7%e7%89%87/,10647,183,644,父親拍下4歲女兒癌症末期「痛苦到把父母推開」震撼照片。現在女孩就永遠閉上了眼…,1122,80025,0.503775916,0.704000839,0.516465989
TEEPR 趣味新聞,但有條件喔,2016-11-22T07:30:180000,http://www.teepr.com/598852/juliewu/iphone6s%e9%9b%bb%e6%b1%a0%e5%85%8d%e8%b2%bb%e6%9b%b4%e6%8f%9b/,1637,37,34,蘋果宣布「提供iPhone 6S電池免費更換」，但只有少數符合資格的人才有機會喔！,1122,73018,-0.665287823,-0.342924893,-0.549762364
TEEPR 趣味新聞,超好看啦！,2016-11-22T07:00:190000,http://www.teepr.com/598851/sharonlian/%e6%80%aa%e7%8d%b8%e8%88%87%e7%89%a0%e5%80%91%e7%9a%84%e7%94%a2%e5%9c%b0%e7%b5%90%e6%9d%9f%e5%b9%b4%e4%bb%bd/,8547,98,412,JK羅琳剛在推特上宣布《怪獸與牠們的產地》重要設定。「時間設定」讓粉絲超興奮！(無劇透),1122,70019,0.231297131,0.094489283,0.110949632
TEEPR 趣味新聞,分享的媽媽本身也是基督教呢,2016-11-22T06:30:110000,http://www.teepr.com/599092/sharonlian/%e6%b0%91%e6%b3%95972%e5%90%8c%e6%80%a7%e5%a9%9a%e5%a7%bb/,952,23,22,媽媽分享「流言終結民法972變動列表」，霸氣嗆：同志婚只有「早秋的」受害啦。,1122,63011,-0.754167807,-0.443315032,-0.570737348
TEEPR 趣味新聞,太帥了！,2016-11-22T06:00:140000,http://www.teepr.com/598505/angelpan/%e6%b5%b7%e8%bb%8d%e5%ae%98%e6%a0%a1%e5%ad%b8%e7%94%9f%e9%81%87%e8%bb%8a%e7%a6%8d%e5%b9%ab%e5%bf%99%e6%8c%87%e6%8f%ae%e4%ba%a4%e9%80%9a/,16152,63,307,帥氣海軍官校生路見車禍「一秒變交通警察」，網友直呼：「Man死我了！」,1122,60014,1.218059588,-0.156486064,-0.072581478
TEEPR 趣味新聞,是有點像啦,2016-11-22T05:00:390000,http://www.teepr.com/598185/angelpan/5%e5%80%8b%e8%88%87%e5%a5%bd%e8%90%8a%e5%a1%a2%e6%98%8e%e6%98%9f%e7%a5%9e%e6%92%9e%e8%87%89%e7%9a%84%e3%80%8c%e9%a6%99%e6%b8%af%e8%97%9d%e4%ba%ba%e3%80%8d/,2043,18,66,5個「與好萊塢明星神撞臉」的香港藝人，#4根本跟《奇異博士》的古一完全一樣！,1122,50039,-0.612608591,-0.479168653,-0.493829073
TEEPR 趣味新聞,你還敢生嗎？！,2016-11-22T04:30:210000,http://www.teepr.com/598054/sharonlian/%e6%9c%80%e7%9c%9f%e5%af%a6%e5%ae%b6%e5%ba%ad%e7%85%a74%e5%80%8b%e5%a5%b3%e5%85%92%e7%9a%84%e7%88%b8/,26332,307,1240,4個女兒的爸拍出18張「最真實家庭照」，讓你看到IG上的美滿家庭照都是假的…是假的！,1122,43021,2.538932935,1.593170639,1.558223527
TEEPR 趣味新聞,那地區真的太恐怖了！,2016-11-22T04:00:130000,http://www.teepr.com/598855/angelpan/%e6%97%a5%e6%9c%ac%e7%a6%8f%e5%b3%b6%e9%a9%9a%e5%82%b3%e8%a6%8f%e6%a8%a17-4%e5%bc%b7%e9%9c%87%ef%bc%81/,5357,22,224,日本福島驚傳「規模7.4強震」搖晃超嚴重！民眾拍下「逆流川異象」福島淪為空城！,1122,40013,-0.182611118,-0.450485756,-0.21765845
TEEPR 趣味新聞,60年前就是最快樂的天堂！,2016-11-22T03:00:490000,http://www.teepr.com/597879/angelpan/24%e5%bc%b5%e3%80%8c60%e5%b9%b4%e5%89%8d%e8%bf%aa%e5%a3%ab%e5%b0%bc%e6%a8%82%e5%9c%92%e3%80%8d%e7%9b%9b%e5%a4%a7%e9%96%8b%e5%b9%95%e7%85%a7%e3%80%82/,1724,6,39,24張「1955年迪士尼樂園盛大開幕景象」，#4看出當時的小朋友更開心熱血！,1122,30049,-0.653999416,-0.565217343,-0.541022787
TEEPR 趣味新聞,也太神奇,2016-11-22T02:00:450000,http://www.teepr.com/598208/juliewu/%e7%81%ab%e9%be%8d%e6%9e%9c%e7%a8%ae%e5%ad%90%e7%9b%86%e6%a0%bd/,7176,100,730,把火龍果種子分離出來，種下去「成果比火龍果還神奇」！,1122,20045,0.05340741,0.108830731,0.666786708
TEEPR 趣味新聞,預測太準有時也是個問題...烏鴉嘴！,2016-11-22T01:00:460000,http://www.teepr.com/597951/jonhsieh/%e8%be%9b%e6%99%ae%e6%a3%ae%e5%ae%b6%e5%ba%ad%e9%a0%90%e6%b8%ac%e5%b7%9d%e6%99%ae%e7%95%b6%e7%b8%bd%e7%b5%b1%e5%9b%9e%e6%87%89/,5520,16,105,《辛普森家庭》很後悔「準確預測川普當總統」，他們終於做出了回應！,1122,10046,-0.161461574,-0.493510101,-0.425660375
TEEPR 趣味新聞,絕對不要再讓他們穿！,2016-11-22T00:00:520000,http://www.teepr.com/507132/sharonlian/next%e6%9e%9c%e5%87%8d%e9%9e%8b%e8%ae%93%e5%b0%8f%e5%a5%b3%e5%ad%a9%e8%85%b3%e7%88%86%e8%a1%80/,3945,46,587,2歲女孩穿上「這種常見的塑膠鞋」30分鐘後就狂哭，好險立刻脫掉「血腥超恐怖」！,1122,52,-0.365820663,-0.278388375,0.416834815
TEEPR 趣味新聞,明明應該很可愛的...,2016-11-21T23:00:510000,http://www.teepr.com/506687/adayang/20%e5%bc%b5%e6%9c%83%e6%8a%8a%e4%bd%a0%e5%9a%87%e5%88%b0%e6%af%8f%e5%a4%a9%e5%81%9a%e6%83%a1%e5%a4%a2%e7%9a%84%e3%80%8c%e8%b6%85%e5%a4%b1%e6%95%97%e8%87%89%e9%83%a8%e5%b0%8d%e8%aa%bf%e7%85%a7%e3%80%8d/,3471,43,110,20張會把你嚇到每天做惡夢的「超失敗臉部對調照」，女孩臉跟輪胎對調的畫面讓我快往生了…,1121,230051,-0.427323017,-0.299900548,-0.416920798
TEEPR 趣味新聞,真的帥,2016-11-21T18:01:080000,http://www.teepr.com/507157/sharonlian/%e8%bf%aa%e5%a3%ab%e5%b0%bc%e5%85%ac%e4%b8%bbcosplay/,8306,35,383,小帥哥「完美變身成11個迪士尼公主」比本尊還美，卸妝後帥到讓人傻眼！,1121,180108,0.200026947,-0.357266341,0.060260087
TEEPR 趣味新聞,來看看真正的你！,2016-11-21T17:01:170000,http://www.teepr.com/506857/sharonlian/%e7%9d%a1%e8%a6%ba%e6%99%82%e6%98%af%e5%93%aa%e7%a8%ae%e7%9d%a1%e5%a7%bf/,1562,14,86,5種女生不同的睡覺姿勢，能用心理學準確看出妳的性格特點及別人眼中的妳！,1121,170117,-0.675019208,-0.50785155,-0.458870766
TEEPR 趣味新聞,正確尺寸是...？,2016-11-21T16:01:020000,http://www.teepr.com/598353/adrianchiang/gg%e5%8b%83%e8%b5%b7%e5%89%8d%e5%8b%83%e8%b5%b7%e5%be%8c%e6%ad%a3%e5%b8%b8%e5%80%bc%e9%99%b0%e8%8e%96%e5%a2%9e%e5%a4%a7%e6%89%8b%e8%a1%93/,5709,145,278,最新認證男生GG「勃起前後正確尺寸」讓許多人大鬆一口氣！專家：太小建議當女生。,1121,160102,-0.136938484,0.43151332,-0.123271023
TEEPR 趣味新聞,不知道是可愛還是恐怖,2016-11-21T15:40:280000,http://www.teepr.com/591337/jonhsieh/%e8%b6%85%e7%9c%9f%e9%98%bf%e5%87%a1%e9%81%94%e5%b0%8f%e5%af%b6%e5%af%b6%e5%a8%83%e5%a8%83/,1286,13,24,3隻《阿凡達》小寶寶，網友們無法決定「是可愛還是可怕」？,1121,154028,-0.710830706,-0.515022274,-0.567241517
TEEPR 趣味新聞,男生腦裡都是什麼色色事？(中文字幕),2016-11-21T15:20:190000,http://www.teepr.com/598140/jonhsieh/%e7%9f%ad%e7%89%87%e5%88%86%e8%a3%82%e7%9a%84%e5%a4%a7%e8%85%a6%e7%94%b7%e4%ba%ba%e8%85%a6%e4%b8%ad%e7%9a%84%e8%a4%87%e9%9b%9c/,2392,22,178,《腦筋急轉彎》短片小續集讓人看到「第一次約會」，男人腦中真正發生的事情！(女生必看),1121,152019,-0.567325212,-0.450485756,-0.298062556
TEEPR 趣味新聞,男生必看，女生也要幫忙！(不要再做#5),2016-11-21T15:00:590000,http://www.teepr.com/598275/adrianchiang/%e6%b2%bb%e7%99%82%e6%97%a9%e6%b4%a9%e5%8e%9f%e5%9b%a0%e5%8c%85%e7%9a%ae%e5%a4%aa%e9%95%b7%e6%89%8b%e6%a7%8d%e6%ac%a1%e6%95%b8%e9%a0%bb%e7%b9%81/,4590,106,322,7個造成男生「提前射精」無法性福的主要原因。#5都是女生的錯！,1121,150059,-0.282130751,0.151855076,-0.046362748
TEEPR 趣味新聞,小甜甜很厲害呢,2016-11-21T14:45:190000,http://www.teepr.com/598130/sharonlian/%e5%b0%8f%e7%94%9c%e7%94%9c%e6%8e%80%e8%82%9a%e9%9c%b2%e5%b0%8f%e8%a0%bb%e8%85%b0/,6294,66,98,S號小甜甜遭嗆騙人「其實還是很胖」，直播熱舞「掀肚露小蠻腰」讓網友驗明正身！,1121,144519,-0.061033679,-0.134973891,-0.437895782
TEEPR 趣味新聞,嗯，這樣就對了！,2016-11-21T14:30:300000,http://www.teepr.com/598360/juliewu/11%e5%80%8b%e6%80%a7%e6%84%9f%e6%8b%9b%e5%bc%8f/,2116,125,194,11個「會讓男生驚喜到說不出話來」的性感挑逗招式，一次做完保證男友更愛你！,1121,143030,-0.60313671,0.288098836,-0.27009591
TEEPR 趣味新聞,該救誰呢？,2016-11-21T14:15:170000,http://www.teepr.com/598053/adrianchiang/%e8%80%81%e5%a9%86%e5%b0%8f%e4%b8%89%e8%ab%87%e5%88%a4%e8%b7%b3%e6%b2%b3/,744,6,4,她發現老公偷吃氣得要求與小三到河邊攤牌，最後「老公跳河救小三」讓她心碎！,1121,141517,-0.781156182,-0.565217343,-0.602199824
TEEPR 趣味新聞,？！,2016-11-21T14:00:540000,http://www.teepr.com/598067/angelpan/%e5%b7%9d%e6%99%ae%e7%8d%a8%e8%87%aa%e5%85%a5%e4%bd%8f%e7%99%bd%e5%ae%ae/,1610,3,6,川普驚傳淪為「單身獨居老人」，太太和10歲小兒子「不住白宮」惹民怨！,1121,140054,-0.668791122,-0.586729516,-0.598703993
TEEPR 趣味新聞,好慘...大家要小心,2016-11-21T13:45:230000,http://www.teepr.com/598162/sharonlian/%e5%8a%a0%e6%8b%bf%e5%a4%a7%e8%ad%b7%e7%90%86%e5%b7%a5%e4%bd%9c%e9%81%ad%e8%bb%9f%e7%a6%81/,2907,21,128,護理師赴加工作「月薪8-12萬」，她形同遭軟禁無法外出「3顆蛋分3天吃」…,1121,134523,-0.500503034,-0.45765648,-0.385458322
TEEPR 趣味新聞,好恐怖的畫面,2016-11-21T13:30:250000,http://www.teepr.com/598052/angelpan/2%e9%9a%bb%e5%85%ac%e9%ba%8b%e9%b9%bf%e5%86%b0%e5%b0%81%e5%9c%a8%e5%86%b0%e5%ba%95%e4%b8%8b/,3980,8,40,阿拉斯加2隻公麋鹿慘遭「寒冰封印」GG了，他說：「為了搶老婆…」,1121,133025,-0.36127935,-0.550875895,-0.539274872
TEEPR 趣味新聞,被徹底玩壞了,2016-11-21T13:15:180000,http://www.teepr.com/598397/jonhsieh/40%e5%bc%b5%e4%b8%80%e8%88%ac%e7%b6%b2%e5%8f%8b%e7%bf%bb%e6%8b%8d%e5%90%8d%e4%ba%baig%e8%97%9d%e8%a1%93%e7%85%a7/,7767,88,451,40張把藝人美麗IG照嗆爆的「搞笑翻拍照」。#2凱特阿普頓超性感濕透但被玩壞。,1121,131518,0.130090725,0.022782041,0.17911833
TEEPR 趣味新聞,呃...所以娶誰？,2016-11-21T13:00:450000,http://www.teepr.com/598168/jonhsieh/%e5%a9%9a%e7%a6%ae%e4%b8%8a%e8%a1%9d%e5%87%ba%e8%b7%9f%e6%96%b0%e5%a8%98%e6%92%9e%e8%a1%ab%e7%9a%84%e5%a5%b3%e5%ad%90/,683,4,5,婚禮上衝出跟新娘「撞衫」的小三，拿起麥克風後婚禮直接崩壞…,1121,130045,-0.789071042,-0.579558791,-0.600451908
TEEPR 趣味新聞,正到你會後悔,2016-11-21T12:45:130000,http://www.teepr.com/598260/cindyleung/%e6%97%a5%e6%9c%ac%e5%a5%b3%e7%94%9f%e7%a5%9e%e7%a4%be%e5%8f%83%e6%8b%9c%e7%85%a7%e3%80%8c%e5%8f%aa%e7%9c%8b%e8%83%8c%e5%bd%b1%e7%9a%84%e8%a9%b1%e3%80%8d%e5%93%aa%e4%b8%80%e4%bd%8d%e6%9c%80%e6%ad%a3/,10110,141,272,日本女生神社參拜照「只看背影的話」哪一位最正？「轉過來之後正到」你會很後悔！,1121,124513,0.434099198,0.402830423,-0.133758515
TEEPR 趣味新聞,男友一直等待...,2016-11-21T12:30:250000,http://www.teepr.com/597968/angelpan/%e8%a1%a8%e5%a7%8a%e8%bb%8a%e7%a6%8d%e5%a4%b1%e5%8e%bb%e5%b7%a6%e6%89%8b%e7%94%b7%e5%8f%8b%e4%b8%8d%e9%9b%a2%e4%b8%8d%e6%a3%84/,19702,102,641,她「車禍失明」男友從此消失直到某天背後聽到「對不起…」，成就世上最美的愛情！,1121,123025,1.678678486,0.12317218,0.511222243
TEEPR 趣味新聞,有南半球的刺青才完整！,2016-11-21T12:15:140000,http://www.teepr.com/598399/jonhsieh/21%e5%bc%b5%e5%8d%97%e5%8d%8a%e7%90%83%e4%bb%a5%e5%8d%97%e5%88%ba%e9%9d%92%e5%9c%96%e6%a1%88/,13742,206,637,23張會把目光全部吸走的「南半球以南」超美麗刺青圖案！,1121,121514,0.905357744,0.868927496,0.504230582
TEEPR 趣味新聞,黑藍？！,2016-11-21T11:45:130000,http://www.teepr.com/598062/jonhsieh/%e8%84%ab%e9%9e%8b%e7%9a%84%e9%a1%8f%e8%89%b2/,906,26,10,「這雙天殺的脫鞋」到底是什麼顏色？這話題又讓人家破人亡了！(藍黑？白金？),1121,114513,-0.76013639,-0.421802859,-0.591712332
TEEPR 趣味新聞,O太猛了,2016-11-21T11:30:250000,http://www.teepr.com/598499/juliewu/%e8%bd%89%e6%8f%9b%e6%88%90%e7%9b%b8%e6%92%b2/,1241,21,49,色色片女.優罩杯轉換成相撲選手大小的「爆乳排名」，橫綱居然有O罩杯！,1121,113025,-0.716669537,-0.45765648,-0.523543634
TEEPR 趣味新聞,其實很帥呢！,2016-11-21T11:15:140000,http://www.teepr.com/598136/angelpan/%e8%a8%98%e8%80%85%e6%8d%95%e7%8d%b2%e3%80%8c%e9%87%8e%e7%94%9fpiko%e5%a4%aa%e9%83%8e%e3%80%8d%e9%80%9b%e9%ab%98%e7%b4%9a%e6%9c%8d%e9%a3%be%e5%ba%97/,19192,80,296,「野生PIKO太郎」被直擊偷逛高級服飾店，私底下「時尚真面目」帥到讓人認不出來！,1121,111514,1.612505067,-0.034583753,-0.091808547
TEEPR 趣味新聞,快打給他們說「想你喔～」,2016-11-21T11:00:570000,http://www.teepr.com/596724/sharonlian/%e6%b0%b8%e9%81%a0%e4%b8%8d%e6%9c%83%e8%b7%9f%e7%88%b8%e5%aa%bd%e6%89%bf%e8%aa%8d/,5489,19,348,10件「我們永遠不會跟爸媽承認」的事實。#3看到色色情節…,1121,110057,-0.16548388,-0.471997929,-0.000916949
TEEPR 趣味新聞,用4年還敢還...夠勇！,2016-11-21T10:45:120000,http://www.teepr.com/598051/juliewu/%e5%88%b0%e5%a5%bd%e4%ba%8b%e5%a4%9a%e9%80%80%e7%94%a84%e5%b9%b4%e7%9a%84%e6%9e%95%e9%a0%ad/,1440,70,11,「86%退貨哥」給他勇氣在退卡前退掉用4年的枕頭，網友：「替好市多鬆一口氣！」,1121,104512,-0.690848928,-0.106290995,-0.589964416
TEEPR 趣味新聞,恭喜！,2016-11-21T10:30:180000,http://www.teepr.com/598231/jonhsieh/ella%e5%85%ac%e9%96%8b%e5%ad%a9%e5%ad%90%e7%9a%84%e6%80%a7%e5%88%a5/,1846,2,8,老公不小心讓超音波照曝光，Ella公布孩子「勁寶」的性別！,1121,103018,-0.638169696,-0.59390024,-0.595208162
TEEPR 趣味新聞,好可憐！,2016-11-21T10:15:110000,http://www.teepr.com/598107/juliewu/%e6%ad%a3%e5%a6%b9%e7%a6%ae%e5%84%80%e5%b8%ab%e9%81%93%e7%9b%a1%e5%8b%9e%e5%b7%a5%e8%be%9b%e9%85%b8/,6350,45,310,正妹禮儀師幫死去工人「穿衣擦血」祂手握緊不肯放開，讓人看到最悲慘勞工辛酸…,1121,101511,-0.053767579,-0.2855591,-0.067337732
TEEPR 趣味新聞,難怪大家都想回去上學,2016-11-21T10:00:300000,http://www.teepr.com/598497/jonhsieh/%e9%ab%98%e4%b8%ad%e7%94%b7%e5%a5%b3%e9%81%8b%e5%8b%95%e9%82%84%e5%90%b9%e6%a8%82%e5%99%a8/,3248,52,57,高中一早拍到「男女運動」還吹樂器，網友：「難怪出社會後會懷念學生時代！」（兒童不宜）,1121,100030,-0.456257669,-0.23536403,-0.509560311
TEEPR 趣味新聞,快去幫他！,2016-11-21T09:40:080000,http://www.teepr.com/598200/angelpan/%e5%b1%8f%e6%9d%b1%e9%98%bf%e4%bc%af%e5%8d%8a%e8%ba%ab%e7%99%b1%e7%98%93%e8%b3%a3%e6%89%8b%e5%b7%a5%e9%a2%a8%e8%bb%8a%e3%80%8c%e4%b8%80%e5%a4%a9%e6%94%b6%e5%85%a50%e5%85%83%e3%80%8d%ef%bc%8c%e4%bb%96/,20761,192,7230,屏東阿伯半身癱瘓賣手工風車「一天收入0元」，他笑說：「明天再努力看看！」網友含淚揪團購！(內有購買資訊),1121,94008,1.816085645,0.768537357,12.02823637
TEEPR 趣味新聞,原來可以這樣！,2016-11-21T09:20:080000,http://www.teepr.com/598301/juliewu/%e7%a5%9e%e4%ba%ba%e8%87%aa%e8%a3%bdsupreme%e5%a1%91%e8%86%a0%e8%a2%8b%e5%a4%96%e5%a5%97/,4469,17,86,神人用16個潮牌塑膠袋打造出「獨一無二超狂外套」，網友大呼「CP值超高！」,1121,92008,-0.297830719,-0.486339377,-0.458870766
TEEPR 趣味新聞,都可以很美！,2016-11-21T09:01:160000,http://www.teepr.com/586688/cindyleung/6%e5%80%8b%e3%80%8c%e5%a4%a7%e5%b0%ba%e5%af%b8%e7%be%8e%e5%a5%b3%e6%a8%a1%e7%89%b9%e5%85%92%e3%80%8d%e7%bf%bb%e6%8b%8d%e7%b6%93%e5%85%b8%e5%90%8d%e7%89%8c%e5%bb%a3%e5%91%8a%ef%bc%8c%e6%80%a7%e6%84%9f/,4407,14,52,6個「大尺寸美女模特兒」翻拍經典名牌廣告，性感自信模樣不輸瘦瘦女生！,1121,90116,-0.30587533,-0.50785155,-0.518299888
TEEPR 趣味新聞,都被騙了！,2016-11-21T08:30:350000,http://www.teepr.com/592572/juliewu/%e6%84%9b%e6%84%9b%e4%b8%8d%e6%9c%83%e8%ae%8a%e6%bc%82%e4%ba%ae/,752,4,13,還在以為「愛愛會讓女生分泌更多荷爾蒙變更漂亮」嗎？醫生說「這是一種性騷擾」！,1121,83035,-0.780118168,-0.579558791,-0.586468586
TEEPR 趣味新聞,"太有架勢了！

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-11-21T08:01:070000,http://www.teepr.com/579916/cindyleung/%e3%80%8c%e6%a8%a1%e7%89%b9%e5%85%92%e9%9b%99%e8%83%9e%e8%83%8e%e3%80%8d%e8%a1%a8%e6%83%85%e8%b6%85%e6%9c%89%e6%88%b2%e6%93%84%e7%8d%b213%e8%90%ac%e7%b2%89%e7%b5%b2%ef%bc%8c%e7%9c%8b%e5%88%b0%e3%80%8c/,6180,19,246,「模特兒雙胞胎」表情超有戲擄獲13萬粉絲，看到「2個高顏值哥哥」才知道一家人基因有多神！(10張),1121,80107,-0.075825385,-0.471997929,-0.179204313
TEEPR 趣味新聞,最大差別是...,2016-11-21T07:00:440000,http://www.teepr.com/596682/juliewu/10%e5%80%8b%e5%8f%b0%e7%81%a3%e8%88%87%e6%b3%b0%e5%9c%8b%e7%9a%84%e5%b7%ae%e5%88%a5%e5%9c%96/,12050,76,457,10個讓外國人一秒搞清楚的「台灣VS泰國」對比圖。,1121,70044,0.685817695,-0.06326665,0.189605822
TEEPR 趣味新聞,「嗯我幫你！」,2016-11-21T06:00:340000,http://www.teepr.com/597301/jonhsieh/%e9%9c%b8%e6%b0%a3%e5%85%ac%e8%bb%8a%e7%9b%b4%e6%8e%a5%e5%b9%ab%e5%bf%99%e6%8a%8a%e9%96%80%e9%96%8b%e5%88%b0%e5%ba%95/,2390,34,49,違停開門沒看後面，霸氣公車直接幫忙把門「開到底」，網友：「好療癒！」,1121,60034,-0.567584716,-0.364437066,-0.523543634
TEEPR 趣味新聞,手全部放在一起好猛！,2016-11-21T05:00:300000,http://www.teepr.com/597321/angelpan/600%e9%9a%bb%e6%8c%87%e9%a0%ad%e5%8d%b0%e5%ba%a6%e5%ae%b6%e5%ba%ad/,3876,44,99,印度家庭怪基因「600隻手指腳趾」沒人敢靠近，拿工具方式看起來很厲害？,1121,50030,-0.374773537,-0.292729824,-0.436147867
TEEPR 趣味新聞,最溫馨的驚喜！,2016-11-21T04:30:300000,http://www.teepr.com/596072/valchou/%e7%a5%96%e6%af%8d%e5%82%b3%e9%8c%af%e6%84%9f%e6%81%a9%e7%af%80%e9%82%80%e7%b4%84/,6342,14,99,奶奶想約「孫子」吃感恩節大餐卻不小心傳錯人， 沒想到最後「多了一個孫子」超溫馨！,1121,43030,-0.054805593,-0.50785155,-0.436147867
TEEPR 趣味新聞,極度WTF的情況,2016-11-21T04:00:310000,http://www.teepr.com/597749/edwardliu/%e7%88%b6%e6%af%8d%e5%b9%ab%e4%bb%96%e8%b2%b7%e7%9a%84%e6%88%bf%e5%ad%90%e5%a4%aa%e5%b0%8f%e6%b2%92%e9%9d%a2%e5%ad%90%e3%80%8c%e7%95%b6%e8%a1%97%e6%af%86%e6%89%93%e7%88%b6%e6%af%8d%e3%80%8d%ef%bc%8c/,1053,61,40,父母幫他買的房子太小沒面子「當街毆打父母」，路人看不過去直接圍毆！(影片),1121,40031,-0.741062875,-0.170827512,-0.539274872
TEEPR 趣味新聞,這是真的，不是傳說,2016-11-21T03:00:310000,http://www.teepr.com/597743/edwardliu/%e7%88%86%e7%ac%91%e7%b5%90%e5%a9%9a%e5%89%8d%e5%be%8c%e5%b0%8d%e6%af%94%e5%9c%96/,3136,26,127,9張能讓你看到到底該不該結婚的「爆笑結婚前後對比圖」。,1121,30031,-0.470789871,-0.421802859,-0.387206238
TEEPR 趣味新聞,其實是在救你,2016-11-21T02:00:400000,http://www.teepr.com/596291/adrianchiang/%e4%ba%ba%e9%ab%94%e5%8f%8d%e6%87%89%e4%bf%9d%e8%ad%b7%e6%a9%9f%e5%88%b6/,24908,190,3601,9個很怪但其實是你身體想要救你的「超神奇身體保護機制」。#5身體以為你死了…,1121,20040,2.354166369,0.754195909,5.685051627
